时间,位移[mm],1#温度[℃],2#温度[℃]
 2025-07-23 22:26:15.5794,610.0,28.78418,28.685479
 2025-07-23 22:26:15.5894,610.0,28.78418,28.739857
 2025-07-23 22:26:15.5994,610.0,28.768641,28.716553
 2025-07-23 22:26:15.6094,610.0,28.760871,28.708784
 2025-07-23 22:26:15.6194,610.0,28.745332,28.739857
 2025-07-23 22:26:15.6294,610.0,28.768641,28.669942
 2025-07-23 22:26:15.6394,610.001,28.745332,28.685479
 2025-07-23 22:26:15.6494,610.001,28.737561,28.747626
 2025-07-23 22:26:15.6594,610.002,28.768641,28.72432
 2025-07-23 22:26:15.6694,610.003,28.737563,28.708784
 2025-07-23 22:26:15.6794,610.005,28.753101,28.739857
 2025-07-23 22:26:15.6894,610.006,28.78418,28.708784
 2025-07-23 22:26:15.6994,610.008,28.76087,28.732088
 2025-07-23 22:26:15.7094,610.01,28.745332,28.716552
 2025-07-23 22:26:15.7194,610.012,28.753101,28.701015
 2025-07-23 22:26:15.7294,610.014,28.737563,28.716552
 2025-07-23 22:26:15.7394,610.017,28.760871,28.72432
 2025-07-23 22:26:15.7494,610.02,28.753102,28.708784
 2025-07-23 22:26:15.7594,610.023,28.737563,28.708784
 2025-07-23 22:26:15.7694,610.026,28.737563,28.732088
 2025-07-23 22:26:15.7794,610.029,28.745331,28.72432
 2025-07-23 22:26:15.7894,610.033,28.706484,28.72432
 2025-07-23 22:26:15.7994,610.037,28.823028,28.72432
 2025-07-23 22:26:15.8094,610.041,28.799719,28.708784
 2025-07-23 22:26:15.8194,610.045,28.768641,28.747625
 2025-07-23 22:26:15.8294,610.049,28.760871,28.747625
 2025-07-23 22:26:15.8394,610.053,28.768641,28.708784
 2025-07-23 22:26:15.8494,610.057,28.753101,28.716552
 2025-07-23 22:26:15.8594,610.061,28.745331,28.701015
 2025-07-23 22:26:15.8694,610.065,28.799719,28.708784
 2025-07-23 22:26:15.8794,610.069,28.745332,28.693247
 2025-07-23 22:26:15.8894,610.074,28.799719,28.716552
 2025-07-23 22:26:15.8994,610.078,28.791949,28.693247
 2025-07-23 22:26:15.9094,610.082,28.791949,28.763161
 2025-07-23 22:26:15.9194,610.086,28.722023,28.72432
 2025-07-23 22:26:15.9294,610.09,28.78418,28.732088
 2025-07-23 22:26:15.9394,610.094,28.737563,28.708784
 2025-07-23 22:26:15.9494,610.099,28.76087,28.747626
 2025-07-23 22:26:15.9594,610.103,28.77641,28.701015
 2025-07-23 22:26:15.9694,610.107,28.729792,28.739857
 2025-07-23 22:26:15.9794,610.111,28.745331,28.685479
 2025-07-23 22:26:15.9894,610.115,28.799719,28.732088
 2025-07-23 22:26:15.9994,610.119,28.737563,28.677711
 2025-07-23 22:26:16.0094,610.124,28.768641,28.739857
 2025-07-23 22:26:16.0194,610.128,28.753102,28.708784
 2025-07-23 22:26:16.0294,610.132,28.77641,28.747626
 2025-07-23 22:26:16.0394,610.136,28.745332,28.732088
 2025-07-23 22:26:16.0494,610.14,28.815258,28.716552
 2025-07-23 22:26:16.0594,610.145,28.760871,28.72432
 2025-07-23 22:26:16.0694,610.149,28.760871,28.732088
 2025-07-23 22:26:16.0794,610.153,28.768641,28.701015
 2025-07-23 22:26:16.0894,610.157,28.77641,28.693247
 2025-07-23 22:26:16.0994,610.161,28.753102,28.72432
 2025-07-23 22:26:16.1094,610.165,28.791949,28.693247
 2025-07-23 22:26:16.1194,610.17,28.791949,28.732088
 2025-07-23 22:26:16.1294,610.174,28.753102,28.755394
 2025-07-23 22:26:16.1394,610.178,28.78418,28.739857
 2025-07-23 22:26:16.1494,610.182,28.78418,28.732088
 2025-07-23 22:26:16.1594,610.186,28.729792,28.716553
 2025-07-23 22:26:16.1694,610.19,28.753101,28.72432
 2025-07-23 22:26:16.1794,610.195,28.76087,28.693247
 2025-07-23 22:26:16.1894,610.199,28.729792,28.685479
 2025-07-23 22:26:16.1994,610.203,28.753102,28.693247
 2025-07-23 22:26:16.2094,610.207,28.753102,28.693247
 2025-07-23 22:26:16.2194,610.211,28.745331,28.708784
 2025-07-23 22:26:16.2294,610.215,28.753102,28.701015
 2025-07-23 22:26:16.2394,610.22,28.745332,28.732088
 2025-07-23 22:26:16.2494,610.224,28.768641,28.693247
 2025-07-23 22:26:16.2594,610.228,28.753102,28.708784
 2025-07-23 22:26:16.2694,610.232,28.76087,28.716552
 2025-07-23 22:26:16.2794,610.236,28.745331,28.693247
 2025-07-23 22:26:16.2894,610.24,28.722023,28.72432
 2025-07-23 22:26:16.2994,610.245,28.77641,28.732088
 2025-07-23 22:26:16.3094,610.249,28.78418,28.72432
 2025-07-23 22:26:16.3194,610.253,28.78418,28.708784
 2025-07-23 22:26:16.3294,610.257,28.768641,28.755394
 2025-07-23 22:26:16.3394,610.261,28.768641,28.716552
 2025-07-23 22:26:16.3494,610.265,28.78418,28.693247
 2025-07-23 22:26:16.3594,610.27,28.77641,28.739858
 2025-07-23 22:26:16.3694,610.274,28.807488,28.716552
 2025-07-23 22:26:16.3794,610.278,28.823028,28.685479
 2025-07-23 22:26:16.3894,610.282,28.791949,28.716552
 2025-07-23 22:26:16.3994,610.286,28.78418,28.693247
 2025-07-23 22:26:16.4094,610.29,28.799719,28.685478
 2025-07-23 22:26:16.4194,610.295,28.77641,28.732089
 2025-07-23 22:26:16.4294,610.299,28.768641,28.763162
 2025-07-23 22:26:16.4394,610.303,28.760871,28.770932
 2025-07-23 22:26:16.4494,610.307,28.737562,28.739857
 2025-07-23 22:26:16.4594,610.311,28.722023,28.739857
 2025-07-23 22:26:16.4694,610.315,28.745332,28.770931
 2025-07-23 22:26:16.4794,610.32,28.745332,28.701015
 2025-07-23 22:26:16.4894,610.324,28.753102,28.646638
 2025-07-23 22:26:16.4994,610.328,28.753102,28.677711
 2025-07-23 22:26:16.5094,610.332,28.737562,28.739858
 2025-07-23 22:26:16.5194,610.336,28.76087,28.716553
 2025-07-23 22:26:16.5294,610.34,28.77641,28.677711
 2025-07-23 22:26:16.5394,610.345,28.753101,28.739857
 2025-07-23 22:26:16.5494,610.349,28.753102,28.739858
 2025-07-23 22:26:16.5594,610.353,28.78418,28.662174
 2025-07-23 22:26:16.5694,610.357,28.737563,28.747626
 2025-07-23 22:26:16.5794,610.361,28.76087,28.716552
 2025-07-23 22:26:16.5894,610.365,28.77641,28.72432
 2025-07-23 22:26:16.5994,610.37,28.737563,28.708784
 2025-07-23 22:26:16.6094,610.374,28.760871,28.72432
 2025-07-23 22:26:16.6194,610.378,28.77641,28.739857
 2025-07-23 22:26:16.6294,610.382,28.78418,28.72432
 2025-07-23 22:26:16.6394,610.386,28.76864,28.72432
 2025-07-23 22:26:16.6494,610.39,28.729793,28.72432
 2025-07-23 22:26:16.6594,610.395,28.807488,28.716552
 2025-07-23 22:26:16.6694,610.399,28.760871,28.747625
 2025-07-23 22:26:16.6794,610.403,28.78418,28.747625
 2025-07-23 22:26:16.6894,610.407,28.768641,28.669942
 2025-07-23 22:26:16.6994,610.411,28.791949,28.732088
 2025-07-23 22:26:16.7094,610.415,28.76864,28.732089
 2025-07-23 22:26:16.7194,610.42,28.77641,28.708784
 2025-07-23 22:26:16.7294,610.424,28.78418,28.739857
 2025-07-23 22:26:16.7394,610.428,28.760871,28.701015
 2025-07-23 22:26:16.7494,610.432,28.78418,28.716553
 2025-07-23 22:26:16.7594,610.436,28.78418,28.732089
 2025-07-23 22:26:16.7694,610.44,28.77641,28.716553
 2025-07-23 22:26:16.7794,610.445,28.745331,28.770932
 2025-07-23 22:26:16.7894,610.449,28.768641,28.701015
 2025-07-23 22:26:16.7994,610.453,28.753102,28.685479
 2025-07-23 22:26:16.8094,610.457,28.737563,28.732089
 2025-07-23 22:26:16.8194,610.461,28.760871,28.693248
 2025-07-23 22:26:16.8294,610.465,28.78418,28.654406
 2025-07-23 22:26:16.8394,610.47,28.799719,28.739857
 2025-07-23 22:26:16.8494,610.474,28.77641,28.693247
 2025-07-23 22:26:16.8594,610.478,28.729792,28.739857
 2025-07-23 22:26:16.8694,610.482,28.768641,28.716552
 2025-07-23 22:26:16.8794,610.486,28.768641,28.693247
 2025-07-23 22:26:16.8894,610.49,28.768641,28.755394
 2025-07-23 22:26:16.8994,610.495,28.760871,28.732088
 2025-07-23 22:26:16.9094,610.499,28.745332,28.739857
 2025-07-23 22:26:16.9194,610.503,28.784179,28.778699
 2025-07-23 22:26:16.9294,610.507,28.76087,28.747625
 2025-07-23 22:26:16.9394,610.511,28.791949,28.72432
 2025-07-23 22:26:16.9494,610.516,28.760871,28.747626
 2025-07-23 22:26:16.9594,610.52,28.760871,28.72432
 2025-07-23 22:26:16.9694,610.524,28.791949,28.739857
 2025-07-23 22:26:16.9794,610.528,28.768641,28.708784
 2025-07-23 22:26:16.9894,610.532,28.77641,28.747625
 2025-07-23 22:26:16.9994,610.536,28.768641,28.72432
 2025-07-23 22:26:17.0094,610.54,28.753102,28.716552
 2025-07-23 22:26:17.0194,610.545,28.729792,28.732088
 2025-07-23 22:26:17.0294,610.549,28.78418,28.685479
 2025-07-23 22:26:17.0394,610.553,28.753102,28.724321
 2025-07-23 22:26:17.0494,610.557,28.760871,28.716553
 2025-07-23 22:26:17.0594,610.561,28.78418,28.716552
 2025-07-23 22:26:17.0694,610.566,28.753102,28.747625
 2025-07-23 22:26:17.0794,610.57,28.77641,28.708784
 2025-07-23 22:26:17.0894,610.574,28.77641,28.732088
 2025-07-23 22:26:17.0994,610.578,28.745332,28.732088
 2025-07-23 22:26:17.1094,610.582,28.78418,28.724322
 2025-07-23 22:26:17.1194,610.586,28.729793,28.701015
 2025-07-23 22:26:17.1294,610.591,28.737563,28.708784
 2025-07-23 22:26:17.1394,610.595,28.768641,28.739857
 2025-07-23 22:26:17.1494,610.599,28.791949,28.732088
 2025-07-23 22:26:17.1594,610.603,28.722022,28.739857
 2025-07-23 22:26:17.1694,610.607,28.791949,28.701015
 2025-07-23 22:26:17.1794,610.611,28.768641,28.716552
 2025-07-23 22:26:17.1894,610.616,28.76087,28.747625
 2025-07-23 22:26:17.1994,610.62,28.745332,28.716552
 2025-07-23 22:26:17.2094,610.624,28.77641,28.747625
 2025-07-23 22:26:17.2194,610.628,28.745332,28.716552
 2025-07-23 22:26:17.2294,610.632,28.753102,28.739857
 2025-07-23 22:26:17.2394,610.637,28.791949,28.677711
 2025-07-23 22:26:17.2494,610.641,28.737562,28.755393
 2025-07-23 22:26:17.2594,610.645,28.77641,28.739857
 2025-07-23 22:26:17.2694,610.649,28.791949,28.72432
 2025-07-23 22:26:17.2794,610.653,28.737563,28.716552
 2025-07-23 22:26:17.2894,610.657,28.729792,28.732088
 2025-07-23 22:26:17.2994,610.662,28.78418,28.72432
 2025-07-23 22:26:17.3094,610.666,28.807488,28.716552
 2025-07-23 22:26:17.3194,610.67,28.76087,28.739857
 2025-07-23 22:26:17.3294,610.674,28.698713,28.72432
 2025-07-23 22:26:17.3394,610.678,28.78418,28.716552
 2025-07-23 22:26:17.3494,610.682,28.760871,28.747626
 2025-07-23 22:26:17.3594,610.687,28.791949,28.701015
 2025-07-23 22:26:17.3694,610.691,28.791949,28.701015
 2025-07-23 22:26:17.3794,610.695,28.768641,28.68548
 2025-07-23 22:26:17.3894,610.699,28.77641,28.732088
 2025-07-23 22:26:17.3994,610.703,28.760871,28.701015
 2025-07-23 22:26:17.4094,610.708,28.768641,28.755393
 2025-07-23 22:26:17.4194,610.712,28.753102,28.716552
 2025-07-23 22:26:17.4294,610.716,28.760871,28.72432
 2025-07-23 22:26:17.4394,610.72,28.768641,28.732088
 2025-07-23 22:26:17.4494,610.724,28.768641,28.701015
 2025-07-23 22:26:17.4594,610.728,28.791949,28.716552
 2025-07-23 22:26:17.4694,610.733,28.78418,28.72432
 2025-07-23 22:26:17.4794,610.737,28.861875,28.732088
 2025-07-23 22:26:17.4894,610.741,28.854106,28.693247
 2025-07-23 22:26:17.4994,610.745,28.830797,28.701015
 2025-07-23 22:26:17.5094,610.749,28.78418,28.724321
 2025-07-23 22:26:17.5194,610.753,28.838567,28.685479
 2025-07-23 22:26:17.5294,610.758,28.846336,28.739857
 2025-07-23 22:26:17.5394,610.762,28.815258,28.739857
 2025-07-23 22:26:17.5494,610.766,28.838567,28.693247
 2025-07-23 22:26:17.5594,610.77,28.799719,28.72432
 2025-07-23 22:26:17.5694,610.774,28.830797,28.732088
 2025-07-23 22:26:17.5794,610.778,28.799719,28.747625
 2025-07-23 22:26:17.5894,610.783,28.807488,28.739857
 2025-07-23 22:26:17.5994,610.787,28.807488,28.724321
 2025-07-23 22:26:17.6094,610.791,28.830797,28.732088
 2025-07-23 22:26:17.6194,610.795,28.838567,28.763162
 2025-07-23 22:26:17.6294,610.799,28.799719,28.755394
 2025-07-23 22:26:17.6394,610.803,28.815258,28.677711
 2025-07-23 22:26:17.6494,610.808,28.823028,28.708784
 2025-07-23 22:26:17.6594,610.812,28.791949,28.72432
 2025-07-23 22:26:17.6694,610.816,28.799719,28.693247
 2025-07-23 22:26:17.6794,610.82,28.838567,28.693247
 2025-07-23 22:26:17.6894,610.824,28.838567,28.755394
 2025-07-23 22:26:17.6994,610.828,28.799719,28.72432
 2025-07-23 22:26:17.7094,610.833,28.823028,28.708784
 2025-07-23 22:26:17.7194,610.837,28.768641,28.72432
 2025-07-23 22:26:17.7294,610.841,28.799719,28.708784
 2025-07-23 22:26:17.7394,610.845,28.768641,28.72432
 2025-07-23 22:26:17.7494,610.849,28.77641,28.747626
 2025-07-23 22:26:17.7594,610.853,28.737563,28.701015
 2025-07-23 22:26:17.7694,610.858,28.760871,28.72432
 2025-07-23 22:26:17.7794,610.862,28.698713,28.747626
 2025-07-23 22:26:17.7894,610.866,28.753101,28.693247
 2025-07-23 22:26:17.7994,610.87,28.768641,28.708784
 2025-07-23 22:26:17.8094,610.874,28.737562,28.747626
 2025-07-23 22:26:17.8194,610.879,28.722021,28.701015
 2025-07-23 22:26:17.8294,610.883,28.745331,28.732088
 2025-07-23 22:26:17.8394,610.887,28.690944,28.716552
 2025-07-23 22:26:17.8494,610.891,28.737563,28.716552
 2025-07-23 22:26:17.8594,610.895,28.722022,28.747626
 2025-07-23 22:26:17.8694,610.899,28.714253,28.739857
 2025-07-23 22:26:17.8794,610.904,28.753101,28.716552
 2025-07-23 22:26:17.8894,610.908,28.729793,28.716552
 2025-07-23 22:26:17.8994,610.912,28.745331,28.739857
 2025-07-23 22:26:17.9094,610.916,28.745331,28.708784
 2025-07-23 22:26:17.9194,610.92,28.768641,28.716552
 2025-07-23 22:26:17.9294,610.924,28.77641,28.747625
 2025-07-23 22:26:17.9394,610.928,28.78418,28.724321
 2025-07-23 22:26:17.9494,610.933,28.78418,28.72432
 2025-07-23 22:26:17.9594,610.937,28.76087,28.739857
 2025-07-23 22:26:17.9694,610.941,28.791949,28.739857
 2025-07-23 22:26:17.9794,610.945,28.77641,28.701015
 2025-07-23 22:26:17.9894,610.949,28.76087,28.732089
 2025-07-23 22:26:17.9994,610.953,28.77641,28.72432
 2025-07-23 22:26:18.0094,610.958,28.791949,28.693247
 2025-07-23 22:26:18.0194,610.962,28.77641,28.786468
 2025-07-23 22:26:18.0294,610.966,28.799719,28.732089
 2025-07-23 22:26:18.0394,610.97,28.78418,28.669942
 2025-07-23 22:26:18.0494,610.974,28.768641,28.747626
 2025-07-23 22:26:18.0594,610.978,28.77641,28.68548
 2025-07-23 22:26:18.0694,610.983,28.768641,28.716552
 2025-07-23 22:26:18.0794,610.987,28.737563,28.716552
 2025-07-23 22:26:18.0894,610.991,28.768641,28.724321
 2025-07-23 22:26:18.0994,610.995,28.753102,28.724321
 2025-07-23 22:26:18.1094,610.999,28.753101,28.802003
 2025-07-23 22:26:18.1194,611.004,28.745332,28.73209
 2025-07-23 22:26:18.1294,611.008,28.77641,28.693247
 2025-07-23 22:26:18.1394,611.012,28.729793,28.708784
 2025-07-23 22:26:18.1494,611.016,28.737563,28.716552
 2025-07-23 22:26:18.1594,611.02,28.745331,28.654406
 2025-07-23 22:26:18.1694,611.024,28.745332,28.693247
 2025-07-23 22:26:18.1794,611.028,28.706484,28.770931
 2025-07-23 22:26:18.1894,611.033,28.737563,28.732088
 2025-07-23 22:26:18.1994,611.037,28.737563,28.716552
 2025-07-23 22:26:18.2094,611.041,28.729793,28.770931
 2025-07-23 22:26:18.2194,611.045,28.77641,28.716552
 2025-07-23 22:26:18.2294,611.049,28.729793,28.685479
 2025-07-23 22:26:18.2394,611.053,28.77641,28.763161
 2025-07-23 22:26:18.2494,611.058,28.745332,28.716552
 2025-07-23 22:26:18.2594,611.062,28.760871,28.72432
 2025-07-23 22:26:18.2694,611.066,28.753101,28.701015
 2025-07-23 22:26:18.2794,611.07,28.753102,28.708784
 2025-07-23 22:26:18.2894,611.074,28.760871,28.72432
 2025-07-23 22:26:18.2994,611.078,28.78418,28.732089
 2025-07-23 22:26:18.3094,611.083,28.760871,28.716552
 2025-07-23 22:26:18.3194,611.087,28.791949,28.716552
 2025-07-23 22:26:18.3294,611.091,28.745332,28.708784
 2025-07-23 22:26:18.3394,611.095,28.791949,28.669942
 2025-07-23 22:26:18.3494,611.099,28.768641,28.732088
 2025-07-23 22:26:18.3594,611.103,28.760871,28.693247
 2025-07-23 22:26:18.3694,611.108,28.791949,28.693247
 2025-07-23 22:26:18.3794,611.112,28.77641,28.716552
 2025-07-23 22:26:18.3894,611.116,28.791949,28.724321
 2025-07-23 22:26:18.3994,611.12,28.799719,28.708784
 2025-07-23 22:26:18.4094,611.124,28.791949,28.72432
 2025-07-23 22:26:18.4194,611.128,28.745331,28.708784
 2025-07-23 22:26:18.4294,611.133,28.768641,28.708784
 2025-07-23 22:26:18.4394,611.137,28.753102,28.732088
 2025-07-23 22:26:18.4494,611.141,28.760871,28.732088
 2025-07-23 22:26:18.4594,611.145,28.78418,28.716552
 2025-07-23 22:26:18.4694,611.149,28.753102,28.72432
 2025-07-23 22:26:18.4794,611.154,28.753101,28.739857
 2025-07-23 22:26:18.4894,611.158,28.791949,28.732088
 2025-07-23 22:26:18.4994,611.162,28.760871,28.708784
 2025-07-23 22:26:18.5094,611.166,28.753101,28.747625
 2025-07-23 22:26:18.5194,611.17,28.78418,28.716552
 2025-07-23 22:26:18.5294,611.174,28.745332,28.72432
 2025-07-23 22:26:18.5394,611.179,28.768641,28.739857
 2025-07-23 22:26:18.5494,611.183,28.753101,28.716552
 2025-07-23 22:26:18.5594,611.187,28.760871,28.747625
 2025-07-23 22:26:18.5694,611.191,28.760871,28.708784
 2025-07-23 22:26:18.5794,611.195,28.753102,28.732089
 2025-07-23 22:26:18.5894,611.199,28.784179,28.716552
 2025-07-23 22:26:18.5994,611.204,28.753101,28.685479
 2025-07-23 22:26:18.6094,611.208,28.791949,28.732088
 2025-07-23 22:26:18.6194,611.212,28.737562,28.755394
 2025-07-23 22:26:18.6294,611.216,28.722022,28.716552
 2025-07-23 22:26:18.6394,611.22,28.76087,28.739857
 2025-07-23 22:26:18.6494,611.224,28.79195,28.72432
 2025-07-23 22:26:18.6594,611.228,28.729792,28.685479
 2025-07-23 22:26:18.6694,611.233,28.77641,28.739857
 2025-07-23 22:26:18.6794,611.237,28.745332,28.747626
 2025-07-23 22:26:18.6894,611.241,28.78418,28.685479
 2025-07-23 22:26:18.6994,611.245,28.768641,28.732088
 2025-07-23 22:26:18.7094,611.249,28.737563,28.732089
 2025-07-23 22:26:18.7194,611.254,28.745332,28.669942
 2025-07-23 22:26:18.7294,611.258,28.760871,28.72432
 2025-07-23 22:26:18.7394,611.262,28.722024,28.732088
 2025-07-23 22:26:18.7494,611.266,28.753102,28.716552
 2025-07-23 22:26:18.7594,611.27,28.745332,28.716552
 2025-07-23 22:26:18.7694,611.275,28.753102,28.732089
 2025-07-23 22:26:18.7794,611.279,28.729793,28.716552
 2025-07-23 22:26:18.7894,611.283,28.753101,28.747625
 2025-07-23 22:26:18.7994,611.287,28.745332,28.732088
 2025-07-23 22:26:18.8094,611.291,28.77641,28.732088
 2025-07-23 22:26:18.8194,611.295,28.768641,28.747625
 2025-07-23 22:26:18.8294,611.3,28.791949,28.716552
 2025-07-23 22:26:18.8394,611.304,28.760871,28.708784
 2025-07-23 22:26:18.8494,611.308,28.760871,28.739857
 2025-07-23 22:26:18.8594,611.312,28.799719,28.708784
 2025-07-23 22:26:18.8694,611.316,28.76087,28.732088
 2025-07-23 22:26:18.8794,611.32,28.77641,28.755393
 2025-07-23 22:26:18.8894,611.324,28.799719,28.739857
 2025-07-23 22:26:18.8994,611.328,28.737562,28.747625
 2025-07-23 22:26:18.9094,611.332,28.714254,28.708784
 2025-07-23 22:26:18.9194,611.337,28.77641,28.732088
 2025-07-23 22:26:18.9294,611.341,28.753102,28.739857
 2025-07-23 22:26:18.9394,611.345,28.760871,28.701015
 2025-07-23 22:26:18.9494,611.349,28.737561,28.755394
 2025-07-23 22:26:18.9594,611.354,28.729792,28.72432
 2025-07-23 22:26:18.9694,611.358,28.768641,28.739857
 2025-07-23 22:26:18.9794,611.362,28.706484,28.724321
 2025-07-23 22:26:18.9894,611.366,28.760871,28.739857
 2025-07-23 22:26:18.9994,611.37,28.77641,28.716552
 2025-07-23 22:26:19.0094,611.374,28.753102,28.732088
 2025-07-23 22:26:19.0194,611.378,28.77641,28.693247
 2025-07-23 22:26:19.0294,611.383,28.77641,28.732088
 2025-07-23 22:26:19.0394,611.387,28.768641,28.732088
 2025-07-23 22:26:19.0494,611.391,28.799719,28.708784
 2025-07-23 22:26:19.0594,611.395,28.76864,28.732089
 2025-07-23 22:26:19.0694,611.4,28.77641,28.732088
 2025-07-23 22:26:19.0794,611.404,28.815258,28.701015
 2025-07-23 22:26:19.0894,611.408,28.78418,28.739857
 2025-07-23 22:26:19.0994,611.412,28.791949,28.72432
 2025-07-23 22:26:19.1094,611.416,28.768641,28.747625
 2025-07-23 22:26:19.1194,611.421,28.768641,28.716552
 2025-07-23 22:26:19.1294,611.425,28.791949,28.693247
 2025-07-23 22:26:19.1394,611.429,28.76864,28.732088
 2025-07-23 22:26:19.1494,611.433,28.807488,28.739857
 2025-07-23 22:26:19.1594,611.437,28.78418,28.716552
 2025-07-23 22:26:19.1694,611.441,28.807488,28.739857
 2025-07-23 22:26:19.1794,611.446,28.77641,28.693247
 2025-07-23 22:26:19.1894,611.45,28.768641,28.73209
 2025-07-23 22:26:19.1994,611.454,28.78418,28.73209
 2025-07-23 22:26:19.2094,611.458,28.745332,28.708784
 2025-07-23 22:26:19.2194,611.462,28.753102,28.763162
 2025-07-23 22:26:19.2294,611.466,28.799719,28.794237
 2025-07-23 22:26:19.2394,611.471,28.745332,28.732088
 2025-07-23 22:26:19.2494,611.475,28.791949,28.747626
 2025-07-23 22:26:19.2594,611.479,28.768641,28.739857
 2025-07-23 22:26:19.2694,611.483,28.77641,28.708784
 2025-07-23 22:26:19.2794,611.487,28.768641,28.716553
 2025-07-23 22:26:19.2894,611.492,28.768641,28.716552
 2025-07-23 22:26:19.2994,611.496,28.78418,28.685479
 2025-07-23 22:26:19.3094,611.5,28.760871,28.701015
 2025-07-23 22:26:19.3194,611.504,28.768641,28.693247
 2025-07-23 22:26:19.3294,611.508,28.745332,28.732089
 2025-07-23 22:26:19.3394,611.512,28.760871,28.739857
 2025-07-23 22:26:19.3494,611.516,28.76087,28.716552
 2025-07-23 22:26:19.3594,611.521,28.745332,28.716553
 2025-07-23 22:26:19.3694,611.525,28.753102,28.716552
 2025-07-23 22:26:19.3794,611.529,28.722022,28.732088
 2025-07-23 22:26:19.3894,611.533,28.745332,28.73209
 2025-07-23 22:26:19.3994,611.537,28.745332,28.701015
 2025-07-23 22:26:19.4094,611.541,28.737562,28.755394
 2025-07-23 22:26:19.4194,611.546,28.799719,28.701015
 2025-07-23 22:26:19.4294,611.55,28.737561,28.739857
 2025-07-23 22:26:19.4394,611.554,28.729792,28.716552
 2025-07-23 22:26:19.4494,611.558,28.760871,28.72432
 2025-07-23 22:26:19.4594,611.562,28.745332,28.739857
 2025-07-23 22:26:19.4694,611.566,28.745332,28.708784
 2025-07-23 22:26:19.4794,611.571,28.737562,28.716552
 2025-07-23 22:26:19.4894,611.575,28.799719,28.732089
 2025-07-23 22:26:19.4994,611.579,28.77641,28.716552
 2025-07-23 22:26:19.5094,611.583,28.745332,28.755393
 2025-07-23 22:26:19.5194,611.587,28.760871,28.72432
 2025-07-23 22:26:19.5294,611.592,28.768641,28.739857
 2025-07-23 22:26:19.5394,611.596,28.760871,28.693247
 2025-07-23 22:26:19.5494,611.6,28.745331,28.755394
 2025-07-23 22:26:19.5594,611.604,28.76087,28.72432
 2025-07-23 22:26:19.5694,611.608,28.77641,28.716552
 2025-07-23 22:26:19.5794,611.612,28.753102,28.732088
 2025-07-23 22:26:19.5894,611.616,28.760871,28.72432
 2025-07-23 22:26:19.5994,611.621,28.768641,28.747625
 2025-07-23 22:26:19.6094,611.625,28.78418,28.701015
 2025-07-23 22:26:19.6194,611.629,28.729793,28.755394
 2025-07-23 22:26:19.6294,611.633,28.760871,28.755395
 2025-07-23 22:26:19.6394,611.637,28.768641,28.72432
 2025-07-23 22:26:19.6494,611.641,28.729793,28.708784
 2025-07-23 22:26:19.6594,611.646,28.760871,28.708784
 2025-07-23 22:26:19.6694,611.65,28.760871,28.72432
 2025-07-23 22:26:19.6794,611.654,28.760871,28.72432
 2025-07-23 22:26:19.6894,611.658,28.76864,28.77093
 2025-07-23 22:26:19.6994,611.662,28.737563,28.701015
 2025-07-23 22:26:19.7094,611.666,28.722024,28.739857
 2025-07-23 22:26:19.7194,611.671,28.76087,28.701015
 2025-07-23 22:26:19.7294,611.675,28.760871,28.755395
 2025-07-23 22:26:19.7394,611.679,28.745331,28.739857
 2025-07-23 22:26:19.7494,611.683,28.760871,28.701015
 2025-07-23 22:26:19.7594,611.687,28.745331,28.755394
 2025-07-23 22:26:19.7694,611.691,28.77641,28.747625
 2025-07-23 22:26:19.7794,611.696,28.768641,28.693247
 2025-07-23 22:26:19.7894,611.7,28.760871,28.755393
 2025-07-23 22:26:19.7994,611.704,28.77641,28.716552
 2025-07-23 22:26:19.8094,611.708,28.745332,28.77093
 2025-07-23 22:26:19.8194,611.712,28.76087,28.739857
 2025-07-23 22:26:19.8294,611.716,28.799719,28.732088
 2025-07-23 22:26:19.8394,611.721,28.729792,28.755394
 2025-07-23 22:26:19.8494,611.725,28.760871,28.716552
 2025-07-23 22:26:19.8594,611.729,28.737563,28.72432
 2025-07-23 22:26:19.8694,611.733,28.737562,28.72432
 2025-07-23 22:26:19.8794,611.737,28.791949,28.708784
 2025-07-23 22:26:19.8894,611.741,28.753102,28.739857
 2025-07-23 22:26:19.8994,611.746,28.760871,28.693247
 2025-07-23 22:26:19.9094,611.75,28.76864,28.72432
 2025-07-23 22:26:19.9194,611.754,28.768641,28.739857
 2025-07-23 22:26:19.9294,611.758,28.77641,28.72432
 2025-07-23 22:26:19.9394,611.762,28.760871,28.708784
 2025-07-23 22:26:19.9494,611.766,28.78418,28.716552
 2025-07-23 22:26:19.9594,611.771,28.760871,28.747625
 2025-07-23 22:26:19.9694,611.775,28.799719,28.732088
 2025-07-23 22:26:19.9794,611.779,28.714253,28.701015
 2025-07-23 22:26:19.9894,611.783,28.78418,28.77093
 2025-07-23 22:26:19.9994,611.787,28.791949,28.732089
 2025-07-23 22:26:20.0094,611.792,28.753101,28.755394
 2025-07-23 22:26:20.0194,611.796,28.737562,28.72432
 2025-07-23 22:26:20.0294,611.8,28.791949,28.732088
 2025-07-23 22:26:20.0394,611.804,28.652095,28.747625
 2025-07-23 22:26:20.0494,611.808,28.690944,28.701015
 2025-07-23 22:26:20.0594,611.812,28.815258,28.72432
 2025-07-23 22:26:20.0694,611.817,28.683175,28.724321
