时间,位移[mm],4#温度[℃]
 2025-08-15 11:22:59.0307,700.159000,29.644814
 2025-08-15 11:22:59.0317,700.159000,29.644814
 2025-08-15 11:22:59.0327,700.159000,29.691404
 2025-08-15 11:22:59.0337,700.159000,29.652579
 2025-08-15 11:22:59.0347,700.159000,29.613754
 2025-08-15 11:22:59.0357,700.163000,29.605989
 2025-08-15 11:22:59.0367,700.163000,29.598224
 2025-08-15 11:22:59.0377,700.163000,29.652579
 2025-08-15 11:22:59.0387,700.163000,29.598223
 2025-08-15 11:22:59.0397,700.163000,29.644814
 2025-08-15 11:22:59.0407,700.163000,29.644813
 2025-08-15 11:22:59.0417,700.163000,29.621519
 2025-08-15 11:22:59.0427,700.163000,29.660344
 2025-08-15 11:22:59.0437,700.163000,29.668109
 2025-08-15 11:22:59.0447,700.163000,29.637049
 2025-08-15 11:22:59.0457,700.167000,29.644814
 2025-08-15 11:22:59.0467,700.167000,29.706934
 2025-08-15 11:22:59.0477,700.167000,29.683639
 2025-08-15 11:22:59.0487,700.167000,29.675874
 2025-08-15 11:22:59.0497,700.167000,29.629284
 2025-08-15 11:22:59.0507,700.167000,29.675874
 2025-08-15 11:22:59.0517,700.167000,29.637049
 2025-08-15 11:22:59.0527,700.167000,29.675874
 2025-08-15 11:22:59.0537,700.167000,29.660344
 2025-08-15 11:22:59.0547,700.167000,29.652579
 2025-08-15 11:22:59.0557,700.172000,29.660344
 2025-08-15 11:22:59.0567,700.172000,29.644814
 2025-08-15 11:22:59.0577,700.172000,29.613754
 2025-08-15 11:22:59.0587,700.172000,29.613754
 2025-08-15 11:22:59.0597,700.172000,29.613754
 2025-08-15 11:22:59.0607,700.172000,29.629284
 2025-08-15 11:22:59.0617,700.172000,29.652579
 2025-08-15 11:22:59.0627,700.172000,29.668109
 2025-08-15 11:22:59.0637,700.172000,29.652579
 2025-08-15 11:22:59.0647,700.172000,29.652579
 2025-08-15 11:22:59.0657,700.176000,29.660344
 2025-08-15 11:22:59.0667,700.176000,29.675874
 2025-08-15 11:22:59.0677,700.176000,29.691404
 2025-08-15 11:22:59.0687,700.176000,29.675874
 2025-08-15 11:22:59.0697,700.176000,29.683639
 2025-08-15 11:22:59.0707,700.176000,29.668109
 2025-08-15 11:22:59.0717,700.176000,29.652579
 2025-08-15 11:22:59.0727,700.176000,29.675874
 2025-08-15 11:22:59.0737,700.176000,29.613754
 2025-08-15 11:22:59.0747,700.176000,29.652579
 2025-08-15 11:22:59.0757,700.180000,29.652579
 2025-08-15 11:22:59.0767,700.180000,29.590458
 2025-08-15 11:22:59.0777,700.180000,29.598223
 2025-08-15 11:22:59.0787,700.180000,29.629284
 2025-08-15 11:22:59.0797,700.180000,29.621519
 2025-08-15 11:22:59.0807,700.180000,29.598223
 2025-08-15 11:22:59.0817,700.180000,29.621519
 2025-08-15 11:22:59.0827,700.180000,29.605988
 2025-08-15 11:22:59.0837,700.180000,29.668109
 2025-08-15 11:22:59.0847,700.180000,29.605987
 2025-08-15 11:22:59.0857,700.184000,29.644814
 2025-08-15 11:22:59.0867,700.184000,29.613753
 2025-08-15 11:22:59.0877,700.184000,29.644814
 2025-08-15 11:22:59.0887,700.184000,29.660344
 2025-08-15 11:22:59.0897,700.184000,29.699169
 2025-08-15 11:22:59.0907,700.184000,29.652578
 2025-08-15 11:22:59.0917,700.184000,29.590457
 2025-08-15 11:22:59.0927,700.184000,29.629284
 2025-08-15 11:22:59.0937,700.184000,29.652579
 2025-08-15 11:22:59.0947,700.184000,29.621518
 2025-08-15 11:22:59.0957,700.188000,29.660344
 2025-08-15 11:22:59.0967,700.188000,29.652579
 2025-08-15 11:22:59.0977,700.188000,29.668109
 2025-08-15 11:22:59.0987,700.188000,29.574927
 2025-08-15 11:22:59.0997,700.188000,29.559397
 2025-08-15 11:22:59.1007,700.188000,29.644813
 2025-08-15 11:22:59.1017,700.188000,29.629283
 2025-08-15 11:22:59.1027,700.188000,29.621518
 2025-08-15 11:22:59.1037,700.188000,29.660343
 2025-08-15 11:22:59.1047,700.188000,29.644813
 2025-08-15 11:22:59.1057,700.192000,29.691404
 2025-08-15 11:22:59.1067,700.192000,29.637048
 2025-08-15 11:22:59.1077,700.192000,29.644813
 2025-08-15 11:22:59.1087,700.192000,29.699169
 2025-08-15 11:22:59.1097,700.192000,29.668109
 2025-08-15 11:22:59.1107,700.192000,29.621518
 2025-08-15 11:22:59.1117,700.192000,29.706935
 2025-08-15 11:22:59.1127,700.192000,29.675873
 2025-08-15 11:22:59.1137,700.192000,29.652578
 2025-08-15 11:22:59.1147,700.192000,29.567162
 2025-08-15 11:22:59.1157,700.197000,29.582692
 2025-08-15 11:22:59.1167,700.197000,29.582692
 2025-08-15 11:22:59.1177,700.197000,29.598223
 2025-08-15 11:22:59.1187,700.197000,29.637048
 2025-08-15 11:22:59.1197,700.197000,29.675874
 2025-08-15 11:22:59.1207,700.197000,29.598223
 2025-08-15 11:22:59.1217,700.197000,29.691404
 2025-08-15 11:22:59.1227,700.197000,29.652578
 2025-08-15 11:22:59.1237,700.197000,29.675874
 2025-08-15 11:22:59.1247,700.197000,29.621518
 2025-08-15 11:22:59.1257,700.201000,29.629283
 2025-08-15 11:22:59.1267,700.201000,29.675874
 2025-08-15 11:22:59.1277,700.201000,29.621518
 2025-08-15 11:22:59.1287,700.201000,29.629283
 2025-08-15 11:22:59.1297,700.201000,29.613753
 2025-08-15 11:22:59.1307,700.201000,29.629283
 2025-08-15 11:22:59.1317,700.201000,29.691404
 2025-08-15 11:22:59.1327,700.201000,29.637048
 2025-08-15 11:22:59.1337,700.201000,29.574927
 2025-08-15 11:22:59.1347,700.201000,29.644813
 2025-08-15 11:22:59.1357,700.205000,29.551632
 2025-08-15 11:22:59.1367,700.205000,29.613753
 2025-08-15 11:22:59.1377,700.205000,29.629284
 2025-08-15 11:22:59.1387,700.205000,29.613753
 2025-08-15 11:22:59.1397,700.205000,29.629283
 2025-08-15 11:22:59.1407,700.205000,29.637048
 2025-08-15 11:22:59.1417,700.205000,29.675874
 2025-08-15 11:22:59.1427,700.205000,29.637048
 2025-08-15 11:22:59.1437,700.205000,29.582692
 2025-08-15 11:22:59.1447,700.205000,29.598223
 2025-08-15 11:22:59.1457,700.209000,29.598222
 2025-08-15 11:22:59.1467,700.209000,29.637048
 2025-08-15 11:22:59.1477,700.209000,29.621518
 2025-08-15 11:22:59.1487,700.209000,29.668109
 2025-08-15 11:22:59.1497,700.209000,29.621518
 2025-08-15 11:22:59.1507,700.209000,29.629283
 2025-08-15 11:22:59.1517,700.209000,29.559397
 2025-08-15 11:22:59.1527,700.209000,29.582692
 2025-08-15 11:22:59.1537,700.209000,29.668109
 2025-08-15 11:22:59.1547,700.209000,29.675874
 2025-08-15 11:22:59.1557,700.213000,29.644813
 2025-08-15 11:22:59.1567,700.213000,29.613753
 2025-08-15 11:22:59.1577,700.213000,29.668109
 2025-08-15 11:22:59.1587,700.213000,29.637048
 2025-08-15 11:22:59.1597,700.213000,29.660344
 2025-08-15 11:22:59.1607,700.213000,29.668109
 2025-08-15 11:22:59.1617,700.213000,29.691404
 2025-08-15 11:22:59.1627,700.213000,29.691404
 2025-08-15 11:22:59.1637,700.213000,29.574927
 2025-08-15 11:22:59.1647,700.213000,29.613754
 2025-08-15 11:22:59.1657,700.217000,29.699169
 2025-08-15 11:22:59.1667,700.217000,29.699169
 2025-08-15 11:22:59.1677,700.217000,29.668109
 2025-08-15 11:22:59.1687,700.217000,29.644813
 2025-08-15 11:22:59.1697,700.217000,29.660344
 2025-08-15 11:22:59.1707,700.217000,29.637048
 2025-08-15 11:22:59.1717,700.217000,29.621519
 2025-08-15 11:22:59.1727,700.217000,29.605988
 2025-08-15 11:22:59.1737,700.217000,29.621518
 2025-08-15 11:22:59.1747,700.217000,29.621518
 2025-08-15 11:22:59.1757,700.221000,29.629284
 2025-08-15 11:22:59.1767,700.221000,29.691404
 2025-08-15 11:22:59.1777,700.221000,29.613753
 2025-08-15 11:22:59.1787,700.221000,29.621518
 2025-08-15 11:22:59.1797,700.221000,29.644813
 2025-08-15 11:22:59.1807,700.221000,29.675873
 2025-08-15 11:22:59.1817,700.221000,29.621518
 2025-08-15 11:22:59.1827,700.221000,29.668109
 2025-08-15 11:22:59.1837,700.221000,29.621518
 2025-08-15 11:22:59.1847,700.221000,29.644813
 2025-08-15 11:22:59.1857,700.226000,29.660343
 2025-08-15 11:22:59.1867,700.226000,29.675873
 2025-08-15 11:22:59.1877,700.226000,29.660343
 2025-08-15 11:22:59.1887,700.226000,29.668108
 2025-08-15 11:22:59.1897,700.226000,29.637048
 2025-08-15 11:22:59.1907,700.226000,29.660343
 2025-08-15 11:22:59.1917,700.226000,29.691404
 2025-08-15 11:22:59.1927,700.226000,29.613753
 2025-08-15 11:22:59.1937,700.226000,29.582692
 2025-08-15 11:22:59.1947,700.226000,29.613753
 2025-08-15 11:22:59.1957,700.230000,29.675874
 2025-08-15 11:22:59.1967,700.230000,29.629284
 2025-08-15 11:22:59.1977,700.230000,29.613752
 2025-08-15 11:22:59.1987,700.230000,29.598222
 2025-08-15 11:22:59.1997,700.230000,29.574927
 2025-08-15 11:22:59.2007,700.230000,29.605987
 2025-08-15 11:22:59.2017,700.230000,29.675874
 2025-08-15 11:22:59.2027,700.230000,29.598223
 2025-08-15 11:22:59.2037,700.230000,29.605988
 2025-08-15 11:22:59.2047,700.230000,29.637048
 2025-08-15 11:22:59.2057,700.234000,29.699169
 2025-08-15 11:22:59.2067,700.234000,29.598222
 2025-08-15 11:22:59.2077,700.234000,29.652579
 2025-08-15 11:22:59.2087,700.234000,29.637049
 2025-08-15 11:22:59.2097,700.234000,29.668109
 2025-08-15 11:22:59.2107,700.234000,29.683639
 2025-08-15 11:22:59.2117,700.234000,29.621518
 2025-08-15 11:22:59.2127,700.234000,29.644814
 2025-08-15 11:22:59.2137,700.234000,29.683639
 2025-08-15 11:22:59.2147,700.234000,29.637048
 2025-08-15 11:22:59.2157,700.238000,29.629284
 2025-08-15 11:22:59.2167,700.238000,29.629284
 2025-08-15 11:22:59.2177,700.238000,29.637048
 2025-08-15 11:22:59.2187,700.238000,29.644813
 2025-08-15 11:22:59.2197,700.238000,29.621518
 2025-08-15 11:22:59.2207,700.238000,29.637048
 2025-08-15 11:22:59.2217,700.238000,29.613753
 2025-08-15 11:22:59.2227,700.238000,29.605988
 2025-08-15 11:22:59.2237,700.238000,29.598223
 2025-08-15 11:22:59.2247,700.238000,29.621518
 2025-08-15 11:22:59.2257,700.242000,29.629283
 2025-08-15 11:22:59.2267,700.242000,29.613753
 2025-08-15 11:22:59.2277,700.242000,29.675874
 2025-08-15 11:22:59.2287,700.242000,29.699169
 2025-08-15 11:22:59.2297,700.242000,29.637048
 2025-08-15 11:22:59.2307,700.242000,29.613754
 2025-08-15 11:22:59.2317,700.242000,29.621519
 2025-08-15 11:22:59.2327,700.242000,29.598224
 2025-08-15 11:22:59.2337,700.242000,29.621517
 2025-08-15 11:22:59.2347,700.242000,29.644814
 2025-08-15 11:22:59.2357,700.246000,29.644814
 2025-08-15 11:22:59.2367,700.246000,29.683639
 2025-08-15 11:22:59.2377,700.246000,29.668109
 2025-08-15 11:22:59.2387,700.246000,29.637049
 2025-08-15 11:22:59.2397,700.246000,29.629283
 2025-08-15 11:22:59.2407,700.246000,29.668109
 2025-08-15 11:22:59.2417,700.246000,29.637048
 2025-08-15 11:22:59.2427,700.246000,29.590458
 2025-08-15 11:22:59.2437,700.246000,29.652579
 2025-08-15 11:22:59.2447,700.246000,29.668108
 2025-08-15 11:22:59.2457,700.251000,29.613753
 2025-08-15 11:22:59.2467,700.251000,29.652578
 2025-08-15 11:22:59.2477,700.251000,29.660343
 2025-08-15 11:22:59.2487,700.251000,29.675873
 2025-08-15 11:22:59.2497,700.251000,29.621518
 2025-08-15 11:22:59.2507,700.251000,29.644813
 2025-08-15 11:22:59.2517,700.251000,29.706934
 2025-08-15 11:22:59.2527,700.251000,29.621519
 2025-08-15 11:22:59.2537,700.251000,29.668109
 2025-08-15 11:22:59.2547,700.251000,29.637048
 2025-08-15 11:22:59.2557,700.255000,29.644813
 2025-08-15 11:22:59.2567,700.255000,29.567163
 2025-08-15 11:22:59.2577,700.255000,29.668109
 2025-08-15 11:22:59.2587,700.255000,29.644813
 2025-08-15 11:22:59.2597,700.255000,29.613753
 2025-08-15 11:22:59.2607,700.255000,29.637049
 2025-08-15 11:22:59.2617,700.255000,29.668109
 2025-08-15 11:22:59.2627,700.255000,29.637049
 2025-08-15 11:22:59.2637,700.255000,29.621519
 2025-08-15 11:22:59.2647,700.255000,29.660344
 2025-08-15 11:22:59.2657,700.259000,29.668109
 2025-08-15 11:22:59.2667,700.259000,29.637048
 2025-08-15 11:22:59.2677,700.259000,29.637048
 2025-08-15 11:22:59.2687,700.259000,29.644814
 2025-08-15 11:22:59.2697,700.259000,29.699169
 2025-08-15 11:22:59.2707,700.259000,29.668109
 2025-08-15 11:22:59.2717,700.259000,29.675874
 2025-08-15 11:22:59.2727,700.259000,29.629284
 2025-08-15 11:22:59.2737,700.259000,29.644814
 2025-08-15 11:22:59.2747,700.259000,29.683639
 2025-08-15 11:22:59.2757,700.263000,29.683639
 2025-08-15 11:22:59.2767,700.263000,29.675874
 2025-08-15 11:22:59.2777,700.263000,29.613753
 2025-08-15 11:22:59.2787,700.263000,29.629284
 2025-08-15 11:22:59.2797,700.263000,29.660344
 2025-08-15 11:22:59.2807,700.263000,29.652578
 2025-08-15 11:22:59.2817,700.263000,29.660344
 2025-08-15 11:22:59.2827,700.263000,29.668109
 2025-08-15 11:22:59.2837,700.263000,29.660344
 2025-08-15 11:22:59.2847,700.263000,29.675874
 2025-08-15 11:22:59.2857,700.267000,29.668109
 2025-08-15 11:22:59.2867,700.267000,29.691404
 2025-08-15 11:22:59.2877,700.267000,29.730229
 2025-08-15 11:22:59.2887,700.267000,29.668109
 2025-08-15 11:22:59.2897,700.267000,29.675874
 2025-08-15 11:22:59.2907,700.267000,29.660344
 2025-08-15 11:22:59.2917,700.267000,29.629283
 2025-08-15 11:22:59.2927,700.267000,29.660344
 2025-08-15 11:22:59.2937,700.267000,29.629284
 2025-08-15 11:22:59.2947,700.267000,29.675874
 2025-08-15 11:22:59.2957,700.271000,29.652579
 2025-08-15 11:22:59.2967,700.271000,29.644814
 2025-08-15 11:22:59.2977,700.271000,29.668109
 2025-08-15 11:22:59.2987,700.271000,29.660344
 2025-08-15 11:22:59.2997,700.271000,29.668109
 2025-08-15 11:22:59.3007,700.271000,29.675874
 2025-08-15 11:22:59.3017,700.271000,29.652579
 2025-08-15 11:22:59.3027,700.271000,29.644814
 2025-08-15 11:22:59.3037,700.271000,29.637049
 2025-08-15 11:22:59.3047,700.271000,29.637049
 2025-08-15 11:22:59.3057,700.276000,29.652578
 2025-08-15 11:22:59.3067,700.276000,29.675874
 2025-08-15 11:22:59.3077,700.276000,29.675874
 2025-08-15 11:22:59.3087,700.276000,29.668109
 2025-08-15 11:22:59.3097,700.276000,29.675874
 2025-08-15 11:22:59.3107,700.276000,29.660344
 2025-08-15 11:22:59.3117,700.276000,29.637049
 2025-08-15 11:22:59.3127,700.276000,29.668109
 2025-08-15 11:22:59.3137,700.276000,29.629284
 2025-08-15 11:22:59.3147,700.276000,29.613754
 2025-08-15 11:22:59.3157,700.280000,29.644814
 2025-08-15 11:22:59.3167,700.280000,29.644814
 2025-08-15 11:22:59.3177,700.280000,29.629284
 2025-08-15 11:22:59.3187,700.280000,29.637049
 2025-08-15 11:22:59.3197,700.280000,29.668109
 2025-08-15 11:22:59.3207,700.280000,29.621519
 2025-08-15 11:22:59.3217,700.280000,29.644814
 2025-08-15 11:22:59.3227,700.280000,29.652579
 2025-08-15 11:22:59.3237,700.280000,29.675874
 2025-08-15 11:22:59.3247,700.280000,29.629284
 2025-08-15 11:22:59.3257,700.284000,29.675874
 2025-08-15 11:22:59.3267,700.284000,29.652579
 2025-08-15 11:22:59.3277,700.284000,29.660344
 2025-08-15 11:22:59.3287,700.284000,29.699169
 2025-08-15 11:22:59.3297,700.284000,29.722464
 2025-08-15 11:22:59.3307,700.284000,29.660344
 2025-08-15 11:22:59.3317,700.284000,29.660344
 2025-08-15 11:22:59.3327,700.284000,29.668109
 2025-08-15 11:22:59.3337,700.284000,29.668109
 2025-08-15 11:22:59.3347,700.284000,29.621519
 2025-08-15 11:22:59.3357,700.288000,29.644814
 2025-08-15 11:22:59.3367,700.288000,29.660344
 2025-08-15 11:22:59.3377,700.288000,29.613754
 2025-08-15 11:22:59.3387,700.288000,29.652579
 2025-08-15 11:22:59.3397,700.288000,29.644814
 2025-08-15 11:22:59.3407,700.288000,29.668109
 2025-08-15 11:22:59.3417,700.288000,29.668109
 2025-08-15 11:22:59.3427,700.288000,29.675874
 2025-08-15 11:22:59.3437,700.288000,29.699169
 2025-08-15 11:22:59.3447,700.288000,29.668109
 2025-08-15 11:22:59.3457,700.292000,29.675874
 2025-08-15 11:22:59.3467,700.292000,29.730229
 2025-08-15 11:22:59.3477,700.292000,29.675874
 2025-08-15 11:22:59.3487,700.292000,29.668109
 2025-08-15 11:22:59.3497,700.292000,29.691404
 2025-08-15 11:22:59.3507,700.292000,29.660344
 2025-08-15 11:22:59.3517,700.292000,29.691404
 2025-08-15 11:22:59.3527,700.292000,29.706934
 2025-08-15 11:22:59.3537,700.292000,29.691404
 2025-08-15 11:22:59.3547,700.292000,29.668109
 2025-08-15 11:22:59.3557,700.296000,29.683639
 2025-08-15 11:22:59.3567,700.296000,29.668109
 2025-08-15 11:22:59.3577,700.296000,29.652579
 2025-08-15 11:22:59.3587,700.296000,29.668109
 2025-08-15 11:22:59.3597,700.296000,29.683639
 2025-08-15 11:22:59.3607,700.296000,29.660344
 2025-08-15 11:22:59.3617,700.296000,29.668109
 2025-08-15 11:22:59.3627,700.296000,29.660343
 2025-08-15 11:22:59.3637,700.296000,29.714699
 2025-08-15 11:22:59.3647,700.296000,29.714699
 2025-08-15 11:22:59.3657,700.301000,29.706934
 2025-08-15 11:22:59.3667,700.301000,29.699169
 2025-08-15 11:22:59.3677,700.301000,29.691404
 2025-08-15 11:22:59.3687,700.301000,29.714699
 2025-08-15 11:22:59.3697,700.301000,29.730229
 2025-08-15 11:22:59.3707,700.301000,29.722464
 2025-08-15 11:22:59.3717,700.301000,29.668109
 2025-08-15 11:22:59.3727,700.301000,29.714699
 2025-08-15 11:22:59.3737,700.301000,29.675874
 2025-08-15 11:22:59.3747,700.301000,29.637049
 2025-08-15 11:22:59.3757,700.305000,29.668109
 2025-08-15 11:22:59.3767,700.305000,29.660344
 2025-08-15 11:22:59.3777,700.305000,29.691404
 2025-08-15 11:22:59.3787,700.305000,29.637049
 2025-08-15 11:22:59.3797,700.305000,29.675874
 2025-08-15 11:22:59.3807,700.305000,29.691404
 2025-08-15 11:22:59.3817,700.305000,29.691404
 2025-08-15 11:22:59.3827,700.305000,29.668109
 2025-08-15 11:22:59.3837,700.305000,29.706934
 2025-08-15 11:22:59.3847,700.305000,29.652579
 2025-08-15 11:22:59.3857,700.309000,29.683639
 2025-08-15 11:22:59.3867,700.309000,29.683639
 2025-08-15 11:22:59.3877,700.309000,29.675874
 2025-08-15 11:22:59.3887,700.309000,29.675874
 2025-08-15 11:22:59.3897,700.309000,29.675873
 2025-08-15 11:22:59.3907,700.309000,29.675874
 2025-08-15 11:22:59.3917,700.309000,29.652579
 2025-08-15 11:22:59.3927,700.309000,29.683639
 2025-08-15 11:22:59.3937,700.309000,29.660344
 2025-08-15 11:22:59.3947,700.309000,29.629284
 2025-08-15 11:22:59.3957,700.313000,29.660344
 2025-08-15 11:22:59.3967,700.313000,29.621519
 2025-08-15 11:22:59.3977,700.313000,29.637049
 2025-08-15 11:22:59.3987,700.313000,29.629284
 2025-08-15 11:22:59.3997,700.313000,29.629284
 2025-08-15 11:22:59.4007,700.313000,29.652579
 2025-08-15 11:22:59.4017,700.313000,29.613753
 2025-08-15 11:22:59.4027,700.313000,29.675874
 2025-08-15 11:22:59.4037,700.313000,29.714699
 2025-08-15 11:22:59.4047,700.313000,29.660344
 2025-08-15 11:22:59.4057,700.317000,29.675874
 2025-08-15 11:22:59.4067,700.317000,29.675874
 2025-08-15 11:22:59.4077,700.317000,29.644814
 2025-08-15 11:22:59.4087,700.317000,29.668109
 2025-08-15 11:22:59.4097,700.317000,29.683639
 2025-08-15 11:22:59.4107,700.317000,29.683639
 2025-08-15 11:22:59.4117,700.317000,29.660344
 2025-08-15 11:22:59.4127,700.317000,29.668109
 2025-08-15 11:22:59.4137,700.317000,29.675874
 2025-08-15 11:22:59.4147,700.317000,29.644814
 2025-08-15 11:22:59.4157,700.321000,29.621519
 2025-08-15 11:22:59.4167,700.321000,29.605989
 2025-08-15 11:22:59.4177,700.321000,29.660344
 2025-08-15 11:22:59.4187,700.321000,29.590458
 2025-08-15 11:22:59.4197,700.321000,29.613753
 2025-08-15 11:22:59.4207,700.321000,29.644814
 2025-08-15 11:22:59.4217,700.321000,29.652579
 2025-08-15 11:22:59.4227,700.321000,29.675874
 2025-08-15 11:22:59.4237,700.321000,29.668109
 2025-08-15 11:22:59.4247,700.321000,29.660344
 2025-08-15 11:22:59.4257,700.326000,29.637049
 2025-08-15 11:22:59.4267,700.326000,29.644814
 2025-08-15 11:22:59.4277,700.326000,29.660344
 2025-08-15 11:22:59.4287,700.326000,29.629283
 2025-08-15 11:22:59.4297,700.326000,29.652579
 2025-08-15 11:22:59.4307,700.326000,29.660344
 2025-08-15 11:22:59.4317,700.326000,29.668109
 2025-08-15 11:22:59.4327,700.326000,29.652579
 2025-08-15 11:22:59.4337,700.326000,29.629284
 2025-08-15 11:22:59.4347,700.326000,29.621519
 2025-08-15 11:22:59.4357,700.330000,29.598224
 2025-08-15 11:22:59.4367,700.330000,29.598222
 2025-08-15 11:22:59.4377,700.330000,29.613754
 2025-08-15 11:22:59.4387,700.330000,29.590459
 2025-08-15 11:22:59.4397,700.330000,29.598223
 2025-08-15 11:22:59.4407,700.330000,29.644813
 2025-08-15 11:22:59.4417,700.330000,29.613754
 2025-08-15 11:22:59.4427,700.330000,29.613753
 2025-08-15 11:22:59.4437,700.330000,29.652578
 2025-08-15 11:22:59.4447,700.330000,29.660344
 2025-08-15 11:22:59.4457,700.334000,29.629284
 2025-08-15 11:22:59.4467,700.334000,29.613753
 2025-08-15 11:22:59.4477,700.334000,29.644814
 2025-08-15 11:22:59.4487,700.334000,29.637048
 2025-08-15 11:22:59.4497,700.334000,29.652578
 2025-08-15 11:22:59.4507,700.334000,29.644814
 2025-08-15 11:22:59.4517,700.334000,29.644814
 2025-08-15 11:22:59.4527,700.334000,29.637049
 2025-08-15 11:22:59.4537,700.334000,29.605988
 2025-08-15 11:22:59.4547,700.334000,29.613753
 2025-08-15 11:22:59.4557,700.338000,29.613753
 2025-08-15 11:22:59.4567,700.338000,29.621518
 2025-08-15 11:22:59.4577,700.338000,29.644814
 2025-08-15 11:22:59.4587,700.338000,29.637049
 2025-08-15 11:22:59.4597,700.338000,29.613752
 2025-08-15 11:22:59.4607,700.338000,29.668108
 2025-08-15 11:22:59.4617,700.338000,29.660344
 2025-08-15 11:22:59.4627,700.338000,29.637048
 2025-08-15 11:22:59.4637,700.338000,29.621519
 2025-08-15 11:22:59.4647,700.338000,29.668109
 2025-08-15 11:22:59.4657,700.342000,29.621518
 2025-08-15 11:22:59.4667,700.342000,29.605988
 2025-08-15 11:22:59.4677,700.342000,29.644814
 2025-08-15 11:22:59.4687,700.342000,29.637048
 2025-08-15 11:22:59.4697,700.342000,29.582692
 2025-08-15 11:22:59.4707,700.342000,29.621518
 2025-08-15 11:22:59.4717,700.342000,29.613754
